URL,Extracted Data
https://portal.unilu.ch/details?code=HS231229,"Do, 21.09.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 28.09.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 05.10.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 12.10.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 19.10.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 26.10.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 09.11.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 16.11.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 23.11.2023, 08:15 - 10:00 Uhr, 3.A05
Do, 30.11.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 07.12.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 14.12.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 14.12.2023, 08:15 - 09:45 Uhr, 3.A05 (Prüfung)
Do, 21.12.2023, 08:15 - 10:00 Uhr, 4.B55"
https://portal.unilu.ch/details?code=HS231256,"Mi, 20.09.2023, 18:15 - 20:00 Uhr, 4.B55
Mi, 27.09.2023, 18:15 - 20:00 Uhr, 4.B55
Mi, 04.10.2023, 18:15 - 20:00 Uhr, 4.B55
Mi, 11.10.2023, 18:15 - 20:00 Uhr, 4.B55
Mi, 18.10.2023, 18:15 - 20:00 Uhr, 4.B55
Mi, 25.10.2023, 18:15 - 20:00 Uhr, 4.B55
Mi, 08.11.2023, 18:15 - 20:00 Uhr, 4.B55
Mi, 15.11.2023, 18:15 - 20:00 Uhr, 4.B55
Mi, 22.11.2023, 18:15 - 20:00 Uhr, 4.B55
Mi, 29.11.2023, 18:15 - 20:00 Uhr, 4.B55
Mi, 06.12.2023, 18:15 - 20:00 Uhr, 4.B55
Mi, 13.12.2023, 18:15 - 19:45 Uhr, 4.B55 (Prüfung)
Mi, 20.12.2023, 18:15 - 20:00 Uhr, 4.B55"
https://portal.unilu.ch/details?code=HS231263,"Sa, 18.11.2023, 09:15 - 13:00 Uhr, 4.B54
Fr, 01.12.2023, 09:15 - 13:00 Uhr, 4.A05
Fr, 01.12.2023, 14:15 - 18:00 Uhr, 4.A05
Sa, 02.12.2023, 09:15 - 13:00 Uhr, 4.A05
Fr, 15.12.2023, 09:15 - 13:00 Uhr, 3.B55
Fr, 22.12.2023, 09:15 - 13:00 Uhr, 4.B47"
https://portal.unilu.ch/details?code=HS231266,"Mo, 11.09.2023, 09:15 - 14:00 Uhr, HS 5
Di, 12.09.2023, 09:15 - 14:00 Uhr, HS 5
Mi, 13.09.2023, 09:15 - 14:00 Uhr, HS 5
Do, 14.09.2023, 09:15 - 14:00 Uhr, HS 5
Fr, 15.09.2023, 09:15 - 13:00 Uhr, HS 4"
https://portal.unilu.ch/details?code=HS231287,"Di, 19.09.2023, 18:15 - 20:00 Uhr, HS 5
Di, 03.10.2023, 14:15 - 18:00 Uhr, HS 5
Di, 17.10.2023, 14:15 - 18:00 Uhr, HS 5
Di, 31.10.2023, 14:15 - 18:00 Uhr, HS 5
Di, 21.11.2023, 14:15 - 18:00 Uhr, HS 5"
https://portal.unilu.ch/details?code=HS231262,"Fr, 13.10.2023, 08:15 - 14:00 Uhr, 3.A05
Fr, 20.10.2023, 08:15 - 14:00 Uhr, 4.B47
Fr, 10.11.2023, 08:15 - 14:00 Uhr, 4.B47
Fr, 01.12.2023, 08:15 - 14:00 Uhr, 4.B47"
https://portal.unilu.ch/details?code=HS231281,"Mi, 20.09.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 27.09.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 04.10.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 11.10.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 18.10.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 25.10.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 08.11.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 15.11.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 22.11.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 29.11.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 06.12.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 13.12.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 20.12.2023, 16:15 - 17:45 Uhr, 4.A05 (Prüfung)"
https://portal.unilu.ch/details?code=HS231277,"Mo, 25.09.2023, 09:15 - 17:00 Uhr, HS 14
Di, 26.09.2023, 09:15 - 17:00 Uhr, 4.A05
Mi, 27.09.2023, 09:15 - 17:00 Uhr, 4.A05"
https://portal.unilu.ch/details?code=HS231290,"Do, 21.09.2023, 16:15 - 20:00 Uhr, HS 5
Do, 28.09.2023, 16:15 - 20:00 Uhr, 3.B52
Do, 12.10.2023, 16:15 - 20:00 Uhr, 3.B52
Do, 26.10.2023, 16:15 - 20:00 Uhr, 3.B52
Do, 23.11.2023, 16:15 - 20:00 Uhr, 3.B52
Do, 07.12.2023, 16:15 - 19:00 Uhr, 3.B52
Do, 25.01.2024, 16:15 - 20:00 Uhr, 4.A05"
https://portal.unilu.ch/details?code=HS231283,"Di, 19.09.2023, 14:15 - 18:00 Uhr, 4.A05
Di, 14.11.2023, 14:15 - 18:00 Uhr, 4.A05
Di, 28.11.2023, 14:15 - 18:00 Uhr, 4.A05"
https://portal.unilu.ch/details?code=HS231276,"Di, 19.09.2023, 10:15 - 12:00 Uhr, HS 12
Di, 26.09.2023, 08:15 - 12:00 Uhr, HS 12
Di, 03.10.2023, 08:15 - 12:00 Uhr, HS 12
Di, 17.10.2023, 08:15 - 12:00 Uhr, HS 12
Di, 24.10.2023, 08:15 - 12:00 Uhr, HS 12
Di, 31.10.2023, 10:15 - 12:00 Uhr, HS 12
Di, 07.11.2023, 08:15 - 12:00 Uhr, HS 12
Di, 14.11.2023, 10:15 - 12:00 Uhr, HS 12
Di, 21.11.2023, 08:15 - 12:00 Uhr, HS 12
Di, 28.11.2023, 10:15 - 12:00 Uhr, HS 12
Di, 05.12.2023, 08:15 - 12:00 Uhr, HS 12
Di, 12.12.2023, 10:15 - 12:00 Uhr, HS 12
Di, 19.12.2023, 08:15 - 09:45 Uhr, HS 12 (Prüfung)"
https://portal.unilu.ch/details?code=HS231238,"Do, 21.09.2023, 16:15 - 19:00 Uhr, HS 12
Do, 05.10.2023, 16:15 - 19:00 Uhr, HS 12
Do, 19.10.2023, 16:15 - 19:00 Uhr, HS 12
Do, 02.11.2023, 16:15 - 19:00 Uhr, HS 12
Do, 16.11.2023, 16:15 - 19:00 Uhr, HS 12
Do, 30.11.2023, 16:15 - 19:00 Uhr, HS 12"
https://portal.unilu.ch/details?code=HS231219,"Mo, 18.09.2023, 10:15 - 12:00 Uhr, 3.B48
Fr, 01.12.2023, 08:15 - 16:00 Uhr, 3.B58"
https://portal.unilu.ch/details?code=HS231192,"Do, 21.09.2023, 09:15 - 12:00 Uhr, 4.B54
Do, 28.09.2023, 09:15 - 12:00 Uhr, 4.B54
Do, 05.10.2023, 09:15 - 12:00 Uhr, 4.B54
Do, 12.10.2023, 09:15 - 12:00 Uhr, 4.B54
Do, 19.10.2023, 09:15 - 12:00 Uhr, 4.B54
Do, 26.10.2023, 09:15 - 12:00 Uhr, 4.B54
Do, 09.11.2023, 09:15 - 12:00 Uhr, 4.B54
Do, 16.11.2023, 09:15 - 12:00 Uhr, 4.B54
Do, 23.11.2023, 09:15 - 12:00 Uhr, 4.B54
Do, 30.11.2023, 09:15 - 12:00 Uhr, 4.B54
Do, 07.12.2023, 09:15 - 12:00 Uhr, 4.B54
Do, 14.12.2023, 09:15 - 12:00 Uhr, 4.B54
Do, 21.12.2023, 09:15 - 12:00 Uhr, 4.B54
Di, 23.01.2024, 14:00 - 15:30 Uhr, HS 9 (Prüfung)"
https://portal.unilu.ch/details?code=HS231221,"Mi, 20.09.2023, 16:15 - 18:00 Uhr, 3.B52
Mi, 27.09.2023, 16:15 - 18:00 Uhr, 3.B52
Mi, 04.10.2023, 16:15 - 18:00 Uhr, 3.B52
Mi, 11.10.2023, 16:15 - 18:00 Uhr, 3.B52
Mi, 18.10.2023, 16:15 - 18:00 Uhr, 3.B52
Mi, 25.10.2023, 16:15 - 18:00 Uhr, 3.B52
Mi, 08.11.2023, 16:15 - 18:00 Uhr, 3.B52
Mi, 15.11.2023, 16:15 - 18:00 Uhr, 3.B52
Mi, 22.11.2023, 16:15 - 18:00 Uhr, 3.B52
Mi, 29.11.2023, 16:15 - 18:00 Uhr, 3.B52
Mi, 06.12.2023, 16:15 - 18:00 Uhr, 3.B52
Mi, 13.12.2023, 16:15 - 18:00 Uhr, 3.B52
Mi, 20.12.2023, 16:15 - 18:00 Uhr, 3.B52"
https://portal.unilu.ch/details?code=HS231630,"Mi, 20.09.2023, 08:15 - 10:00 Uhr, 3.B57
Mi, 27.09.2023, 08:15 - 10:00 Uhr, 3.B57
Mi, 04.10.2023, 08:15 - 10:00 Uhr, 3.B57
Mi, 11.10.2023, 08:15 - 10:00 Uhr, 3.B57
Mi, 18.10.2023, 08:15 - 10:00 Uhr, 3.B57
Mi, 25.10.2023, 08:15 - 10:00 Uhr, 3.B57
Mi, 08.11.2023, 08:15 - 10:00 Uhr, 3.B57
Mi, 15.11.2023, 08:15 - 10:00 Uhr, 3.B57
Mi, 22.11.2023, 08:15 - 10:00 Uhr, 3.B57
Mi, 29.11.2023, 08:15 - 10:00 Uhr, 3.B57
Mi, 06.12.2023, 08:15 - 10:00 Uhr, 3.B57
Mi, 13.12.2023, 08:15 - 10:00 Uhr, 3.B57
Mi, 20.12.2023, 08:15 - 10:00 Uhr, 3.B57
Fr, 26.01.2024, 12:00 - 13:30 Uhr, HS 10 (Prüfung)"
https://portal.unilu.ch/details?code=HS231287,"Di, 19.09.2023, 18:15 - 20:00 Uhr, HS 5
Di, 03.10.2023, 14:15 - 18:00 Uhr, HS 5
Di, 17.10.2023, 14:15 - 18:00 Uhr, HS 5
Di, 31.10.2023, 14:15 - 18:00 Uhr, HS 5
Di, 21.11.2023, 14:15 - 18:00 Uhr, HS 5"
https://portal.unilu.ch/details?code=HS231663,Outer TR Element not found
https://portal.unilu.ch/details?code=HS231266,"Mo, 11.09.2023, 09:15 - 14:00 Uhr, HS 5
Di, 12.09.2023, 09:15 - 14:00 Uhr, HS 5
Mi, 13.09.2023, 09:15 - 14:00 Uhr, HS 5
Do, 14.09.2023, 09:15 - 14:00 Uhr, HS 5
Fr, 15.09.2023, 09:15 - 13:00 Uhr, HS 4"
https://portal.unilu.ch/details?code=HS231281,"Mi, 20.09.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 27.09.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 04.10.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 11.10.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 18.10.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 25.10.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 08.11.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 15.11.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 22.11.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 29.11.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 06.12.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 13.12.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 20.12.2023, 16:15 - 17:45 Uhr, 4.A05 (Prüfung)"
https://portal.unilu.ch/details?code=HS231242,"Mi, 20.09.2023, 12:15 - 14:00 Uhr, 3.A05
Mi, 27.09.2023, 12:15 - 14:00 Uhr, 3.A05
Mi, 04.10.2023, 12:15 - 14:00 Uhr, 3.A05
Mi, 11.10.2023, 12:15 - 14:00 Uhr, 3.A05
Mi, 18.10.2023, 12:15 - 14:00 Uhr, 3.A05
Mi, 25.10.2023, 12:15 - 14:00 Uhr, 3.A05
Mi, 08.11.2023, 12:15 - 14:00 Uhr, 3.A05
Mi, 15.11.2023, 12:15 - 14:00 Uhr, 3.A05
Mi, 22.11.2023, 12:15 - 14:00 Uhr, 3.A05
Mi, 29.11.2023, 12:15 - 14:00 Uhr, 3.A05
Mi, 06.12.2023, 12:15 - 14:00 Uhr, 3.A05
Mi, 13.12.2023, 12:15 - 13:30 Uhr, 3.A05 (Prüfung)
Mi, 20.12.2023, 12:15 - 14:00 Uhr, 3.A05"
https://portal.unilu.ch/details?code=HS231277,"Mo, 25.09.2023, 09:15 - 17:00 Uhr, HS 14
Di, 26.09.2023, 09:15 - 17:00 Uhr, 4.A05
Mi, 27.09.2023, 09:15 - 17:00 Uhr, 4.A05"
https://portal.unilu.ch/details?code=HS231222,"Mi, 20.09.2023, 10:15 - 12:00 Uhr, 3.B57
Mi, 27.09.2023, 10:15 - 12:00 Uhr, 3.B57
Mi, 04.10.2023, 10:15 - 12:00 Uhr, 3.B57
Mi, 11.10.2023, 10:15 - 12:00 Uhr, 3.B57
Mi, 18.10.2023, 10:15 - 12:00 Uhr, 3.B57
Mi, 25.10.2023, 10:15 - 12:00 Uhr, 3.B57
Mi, 08.11.2023, 10:15 - 12:00 Uhr, 3.B57
Mi, 15.11.2023, 10:15 - 12:00 Uhr, 3.B57
Mi, 22.11.2023, 10:15 - 12:00 Uhr, 3.B57
Mi, 29.11.2023, 10:15 - 12:00 Uhr, 3.B57
Mi, 06.12.2023, 10:15 - 12:00 Uhr, 3.B57
Mi, 13.12.2023, 10:15 - 12:00 Uhr, 3.B57
Mi, 20.12.2023, 10:15 - 12:00 Uhr, 3.B57
Di, 16.01.2024, 12:00 - 13:30 Uhr, HS 4 (Prüfung)"
https://portal.unilu.ch/details?code=HS231229,"Do, 21.09.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 28.09.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 05.10.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 12.10.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 19.10.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 26.10.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 09.11.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 16.11.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 23.11.2023, 08:15 - 10:00 Uhr, 3.A05
Do, 30.11.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 07.12.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 14.12.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 14.12.2023, 08:15 - 09:45 Uhr, 3.A05 (Prüfung)
Do, 21.12.2023, 08:15 - 10:00 Uhr, 4.B55"
https://portal.unilu.ch/details?code=HS231291,"Mo, 25.09.2023, 16:15 - 18:00 Uhr, 4.B55
Mo, 09.10.2023, 16:15 - 18:00 Uhr, 4.B55
Mo, 16.10.2023, 16:15 - 18:00 Uhr, 4.B55
Mo, 23.10.2023, 16:15 - 18:00 Uhr, 4.B55
Mo, 30.10.2023, 16:15 - 18:00 Uhr, 4.B55
Mo, 06.11.2023, 16:15 - 18:00 Uhr, 4.B55
Mo, 13.11.2023, 16:15 - 18:00 Uhr, 4.B55
Mo, 20.11.2023, 16:15 - 18:00 Uhr, 4.B55
Mo, 27.11.2023, 16:15 - 18:00 Uhr, 4.B55
Mo, 04.12.2023, 16:15 - 18:00 Uhr, 4.B55
Mo, 11.12.2023, 16:15 - 18:00 Uhr, 4.B55
Mo, 18.12.2023, 16:15 - 18:00 Uhr, 4.B55
Do, 21.12.2023, 12:15 - 13:45 Uhr, 3.B58 (Prüfung)"
https://portal.unilu.ch/details?code=HS231195,"Fr, 29.09.2023, 08:15 - 16:00 Uhr, 4.B47
Fr, 06.10.2023, 08:15 - 16:00 Uhr, 4.A05"
https://portal.unilu.ch/details?code=HS231282,"Di, 19.09.2023, 16:15 - 18:00 Uhr, 3.B48
Di, 26.09.2023, 16:15 - 18:00 Uhr, 3.B48
Di, 03.10.2023, 16:15 - 18:00 Uhr, 3.B48
Di, 10.10.2023, 16:15 - 18:00 Uhr, 3.B48
Di, 17.10.2023, 16:15 - 18:00 Uhr, 3.B48
Di, 24.10.2023, 16:15 - 18:00 Uhr, 3.B48
Di, 31.10.2023, 16:15 - 18:00 Uhr, 3.B48
Di, 07.11.2023, 16:15 - 18:00 Uhr, 3.B48
Di, 14.11.2023, 16:15 - 18:00 Uhr, 3.B48
Di, 21.11.2023, 16:15 - 18:00 Uhr, 3.B48
Di, 28.11.2023, 16:15 - 18:00 Uhr, 3.B48
Di, 05.12.2023, 16:15 - 18:00 Uhr, 3.B48
Di, 12.12.2023, 16:15 - 18:00 Uhr, 3.B48
Di, 19.12.2023, 17:15 - 18:45 Uhr, 3.B48 (Prüfung)"
https://portal.unilu.ch/details?code=HS231256,"Mi, 20.09.2023, 18:15 - 20:00 Uhr, 4.B55
Mi, 27.09.2023, 18:15 - 20:00 Uhr, 4.B55
Mi, 04.10.2023, 18:15 - 20:00 Uhr, 4.B55
Mi, 11.10.2023, 18:15 - 20:00 Uhr, 4.B55
Mi, 18.10.2023, 18:15 - 20:00 Uhr, 4.B55
Mi, 25.10.2023, 18:15 - 20:00 Uhr, 4.B55
Mi, 08.11.2023, 18:15 - 20:00 Uhr, 4.B55
Mi, 15.11.2023, 18:15 - 20:00 Uhr, 4.B55
Mi, 22.11.2023, 18:15 - 20:00 Uhr, 4.B55
Mi, 29.11.2023, 18:15 - 20:00 Uhr, 4.B55
Mi, 06.12.2023, 18:15 - 20:00 Uhr, 4.B55
Mi, 13.12.2023, 18:15 - 19:45 Uhr, 4.B55 (Prüfung)
Mi, 20.12.2023, 18:15 - 20:00 Uhr, 4.B55"
https://portal.unilu.ch/details?code=HS231281,"Mi, 20.09.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 27.09.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 04.10.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 11.10.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 18.10.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 25.10.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 08.11.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 15.11.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 22.11.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 29.11.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 06.12.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 13.12.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 20.12.2023, 16:15 - 17:45 Uhr, 4.A05 (Prüfung)"
https://portal.unilu.ch/details?code=HS231283,"Di, 19.09.2023, 14:15 - 18:00 Uhr, 4.A05
Di, 14.11.2023, 14:15 - 18:00 Uhr, 4.A05
Di, 28.11.2023, 14:15 - 18:00 Uhr, 4.A05"
https://portal.unilu.ch/details?code=HS231262,"Fr, 13.10.2023, 08:15 - 14:00 Uhr, 3.A05
Fr, 20.10.2023, 08:15 - 14:00 Uhr, 4.B47
Fr, 10.11.2023, 08:15 - 14:00 Uhr, 4.B47
Fr, 01.12.2023, 08:15 - 14:00 Uhr, 4.B47"
https://portal.unilu.ch/details?code=HS231276,"Di, 19.09.2023, 10:15 - 12:00 Uhr, HS 12
Di, 26.09.2023, 08:15 - 12:00 Uhr, HS 12
Di, 03.10.2023, 08:15 - 12:00 Uhr, HS 12
Di, 17.10.2023, 08:15 - 12:00 Uhr, HS 12
Di, 24.10.2023, 08:15 - 12:00 Uhr, HS 12
Di, 31.10.2023, 10:15 - 12:00 Uhr, HS 12
Di, 07.11.2023, 08:15 - 12:00 Uhr, HS 12
Di, 14.11.2023, 10:15 - 12:00 Uhr, HS 12
Di, 21.11.2023, 08:15 - 12:00 Uhr, HS 12
Di, 28.11.2023, 10:15 - 12:00 Uhr, HS 12
Di, 05.12.2023, 08:15 - 12:00 Uhr, HS 12
Di, 12.12.2023, 10:15 - 12:00 Uhr, HS 12
Di, 19.12.2023, 08:15 - 09:45 Uhr, HS 12 (Prüfung)"
https://portal.unilu.ch/details?code=HS231266,"Mo, 11.09.2023, 09:15 - 14:00 Uhr, HS 5
Di, 12.09.2023, 09:15 - 14:00 Uhr, HS 5
Mi, 13.09.2023, 09:15 - 14:00 Uhr, HS 5
Do, 14.09.2023, 09:15 - 14:00 Uhr, HS 5
Fr, 15.09.2023, 09:15 - 13:00 Uhr, HS 4"
https://portal.unilu.ch/details?code=HS231287,"Di, 19.09.2023, 18:15 - 20:00 Uhr, HS 5
Di, 03.10.2023, 14:15 - 18:00 Uhr, HS 5
Di, 17.10.2023, 14:15 - 18:00 Uhr, HS 5
Di, 31.10.2023, 14:15 - 18:00 Uhr, HS 5
Di, 21.11.2023, 14:15 - 18:00 Uhr, HS 5"
https://portal.unilu.ch/details?code=HS231290,"Do, 21.09.2023, 16:15 - 20:00 Uhr, HS 5
Do, 28.09.2023, 16:15 - 20:00 Uhr, 3.B52
Do, 12.10.2023, 16:15 - 20:00 Uhr, 3.B52
Do, 26.10.2023, 16:15 - 20:00 Uhr, 3.B52
Do, 23.11.2023, 16:15 - 20:00 Uhr, 3.B52
Do, 07.12.2023, 16:15 - 19:00 Uhr, 3.B52
Do, 25.01.2024, 16:15 - 20:00 Uhr, 4.A05"
https://portal.unilu.ch/details?code=HS231238,"Do, 21.09.2023, 16:15 - 19:00 Uhr, HS 12
Do, 05.10.2023, 16:15 - 19:00 Uhr, HS 12
Do, 19.10.2023, 16:15 - 19:00 Uhr, HS 12
Do, 02.11.2023, 16:15 - 19:00 Uhr, HS 12
Do, 16.11.2023, 16:15 - 19:00 Uhr, HS 12
Do, 30.11.2023, 16:15 - 19:00 Uhr, HS 12"
https://portal.unilu.ch/details?code=HS231263,"Sa, 18.11.2023, 09:15 - 13:00 Uhr, 4.B54
Fr, 01.12.2023, 09:15 - 13:00 Uhr, 4.A05
Fr, 01.12.2023, 14:15 - 18:00 Uhr, 4.A05
Sa, 02.12.2023, 09:15 - 13:00 Uhr, 4.A05
Fr, 15.12.2023, 09:15 - 13:00 Uhr, 3.B55
Fr, 22.12.2023, 09:15 - 13:00 Uhr, 4.B47"
https://portal.unilu.ch/details?code=HS231277,"Mo, 25.09.2023, 09:15 - 17:00 Uhr, HS 14
Di, 26.09.2023, 09:15 - 17:00 Uhr, 4.A05
Mi, 27.09.2023, 09:15 - 17:00 Uhr, 4.A05"
https://portal.unilu.ch/details?code=HS231276,"Di, 19.09.2023, 10:15 - 12:00 Uhr, HS 12
Di, 26.09.2023, 08:15 - 12:00 Uhr, HS 12
Di, 03.10.2023, 08:15 - 12:00 Uhr, HS 12
Di, 17.10.2023, 08:15 - 12:00 Uhr, HS 12
Di, 24.10.2023, 08:15 - 12:00 Uhr, HS 12
Di, 31.10.2023, 10:15 - 12:00 Uhr, HS 12
Di, 07.11.2023, 08:15 - 12:00 Uhr, HS 12
Di, 14.11.2023, 10:15 - 12:00 Uhr, HS 12
Di, 21.11.2023, 08:15 - 12:00 Uhr, HS 12
Di, 28.11.2023, 10:15 - 12:00 Uhr, HS 12
Di, 05.12.2023, 08:15 - 12:00 Uhr, HS 12
Di, 12.12.2023, 10:15 - 12:00 Uhr, HS 12
Di, 19.12.2023, 08:15 - 09:45 Uhr, HS 12 (Prüfung)"
https://portal.unilu.ch/details?code=HS231168,"Mo, 18.09.2023, 16:15 - 18:00 Uhr, HS 13
Do, 23.11.2023, 14:15 - 18:00 Uhr, 3.B57
Fr, 24.11.2023, 08:15 - 17:00 Uhr, Inseliquai 10 220"
https://portal.unilu.ch/details?code=HS231273,"Do, 21.09.2023, 14:15 - 18:00 Uhr, 3.B57
Do, 28.09.2023, 14:15 - 18:00 Uhr, 3.B57
Do, 05.10.2023, 14:15 - 18:00 Uhr, 3.B57
Do, 19.10.2023, 14:15 - 18:00 Uhr, 3.B57
Do, 26.10.2023, 14:15 - 18:00 Uhr, 3.B57
Do, 09.11.2023, 14:15 - 18:00 Uhr, 3.B57
Do, 16.11.2023, 14:15 - 18:00 Uhr, 3.B57
Do, 30.11.2023, 14:15 - 18:00 Uhr, 3.B57
Do, 07.12.2023, 16:15 - 17:45 Uhr, HS 5 (Prüfung)
Do, 07.12.2023, 14:15 - 16:00 Uhr, 3.B57"
https://portal.unilu.ch/details?code=HS231227,"Do, 21.09.2023, 18:15 - 20:00 Uhr, 4.A05
Do, 28.09.2023, 18:15 - 20:00 Uhr, 4.A05
Do, 05.10.2023, 18:15 - 20:00 Uhr, 4.A05
Do, 12.10.2023, 18:15 - 20:00 Uhr, 4.A05
Do, 19.10.2023, 18:15 - 20:00 Uhr, 4.A05
Do, 26.10.2023, 18:15 - 20:00 Uhr, 4.A05
Do, 02.11.2023, 18:15 - 20:00 Uhr, 4.A05
Do, 09.11.2023, 18:15 - 20:00 Uhr, 4.A05
Do, 16.11.2023, 18:15 - 20:00 Uhr, 4.A05
Do, 23.11.2023, 18:15 - 20:00 Uhr, 4.A05
Do, 30.11.2023, 18:15 - 20:00 Uhr, 4.A05
Do, 14.12.2023, 18:15 - 20:00 Uhr, 4.A05
Do, 21.12.2023, 18:15 - 20:00 Uhr, 4.A05"
https://portal.unilu.ch/details?code=HS231257,"Mo, 25.09.2023, 16:15 - 18:00 Uhr, ZOOM
Do, 14.12.2023, 08:15 - 14:00 Uhr, 3.B58
Fr, 15.12.2023, 08:15 - 16:00 Uhr, 3.B58"
https://portal.unilu.ch/details?code=HS231228,"Mi, 20.09.2023, 12:15 - 14:00 Uhr, HS 2
Fr, 29.09.2023, 09:15 - 17:00 Uhr, 4.B55
Fr, 13.10.2023, 09:15 - 17:00 Uhr, 4.A05"
https://portal.unilu.ch/details?code=HS231625,"Mo, 18.09.2023, 08:15 - 10:00 Uhr, 4.B51
Mo, 25.09.2023, 08:15 - 10:00 Uhr, 4.B51
Mo, 09.10.2023, 08:15 - 10:00 Uhr, 4.B51
Mo, 16.10.2023, 08:15 - 10:00 Uhr, 4.B51
Mo, 23.10.2023, 08:15 - 10:00 Uhr, 4.B51
Mo, 30.10.2023, 08:15 - 10:00 Uhr, 4.B51
Mo, 06.11.2023, 08:15 - 10:00 Uhr, 4.B51
Mo, 13.11.2023, 08:15 - 10:00 Uhr, 4.B51
Mo, 20.11.2023, 08:15 - 10:00 Uhr, 4.B51
Mo, 27.11.2023, 08:15 - 10:00 Uhr, 4.B51
Mo, 04.12.2023, 08:15 - 10:00 Uhr, 4.B51
Mo, 11.12.2023, 08:15 - 10:00 Uhr, 4.B51
Mo, 18.12.2023, 08:15 - 10:00 Uhr, 4.B51
Mi, 03.01.2024, 12:15 - 13:15 Uhr, HS 7 (Prüfung)"
https://portal.unilu.ch/details?code=HS231229,"Do, 21.09.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 28.09.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 05.10.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 12.10.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 19.10.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 26.10.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 09.11.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 16.11.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 23.11.2023, 08:15 - 10:00 Uhr, 3.A05
Do, 30.11.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 07.12.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 14.12.2023, 08:15 - 10:00 Uhr, 4.B55
Do, 14.12.2023, 08:15 - 09:45 Uhr, 3.A05 (Prüfung)
Do, 21.12.2023, 08:15 - 10:00 Uhr, 4.B55"
